ubigeo_reniec,ubigeo_inei,departamento,provincia,distrito_reniec,distrito_inei
050109,050114,Ayacucho,Huamanga,Vinchos,Vinchos
050110,050113,Ayacucho,Huamanga,Tambillo,Tambillo
050111,050102,Ayacucho,Huamanga,Acocro,Acocro
050112,050112,Ayacucho,Huamanga,Socos,Socos
050113,050106,Ayacucho,Huamanga,Ocros,Ocros
050114,050107,Ayacucho,Huamanga,Pacaycasa,Pacaycasa
050115,050115,Ayacucho,Huamanga,Jesús Nazareno,Jesús Nazareno
050116,050116,Ayacucho,Huamanga,Andrés Avelino Cáceres Dorregaray,Andrés Avelino Cáceres Dorregaray
050201,050201,Ayacucho,Cangallo,Cangallo,Cangallo
050204,050202,Ayacucho,Cangallo,Chuschi,Chuschi
050206,050203,Ayacucho,Cangallo,Los Morochucos,Los Morochucos
050207,050205,Ayacucho,Cangallo,Paras,Paras
050208,050206,Ayacucho,Cangallo,Totos,Totos
050211,050204,Ayacucho,Cangallo,María Parado de Bellido,María Parado de Bellido
050301,050401,Ayacucho,Huanta,Huanta,Huanta
050302,050402,Ayacucho,Huanta,Ayahuanco,Ayahuanco
050303,050403,Ayacucho,Huanta,Huamanguilla,Huamanguilla
050304,050404,Ayacucho,Huanta,Iguain,Iguain
050305,050405,Ayacucho,Huanta,Luricocha,Luricocha
050307,050406,Ayacucho,Huanta,Santillana,Santillana
050308,050407,Ayacucho,Huanta,Sivia,Sivia
050309,050408,Ayacucho,Huanta,Llochegua,Llochegua
050310,050409,Ayacucho,Huanta,Canayre,Canayre
050311,050410,Ayacucho,Huanta,Uchuraccay,Uchuraccay
050312,050411,Ayacucho,Huanta,Pucacolpa,Pucacolpa
050313,050412,Ayacucho,Huanta,Chaca,Chaca
050401,050501,Ayacucho,La Mar,San Miguel,San Miguel
050402,050502,Ayacucho,La Mar,Anco,Anco
050403,050503,Ayacucho,La Mar,Ayna,Ayna
050404,050504,Ayacucho,La Mar,Chilcas,Chilcas
050405,050505,Ayacucho,La Mar,Chungui,Chungui
050406,050508,Ayacucho,La Mar,Tambo,Tambo
050407,050506,Ayacucho,La Mar,Luis Carranza,Luis Carranza
050408,050507,Ayacucho,La Mar,Santa Rosa,Santa Rosa
050409,050509,Ayacucho,La Mar,Samugari,Samugari
050410,050510,Ayacucho,La Mar,Anchihuay,Anchihuay
050411,050511,Ayacucho,La Mar,Oronccoy,Oronccoy
050501,050601,Ayacucho,Lucanas,Puquio,Puquio
050502,050602,Ayacucho,Lucanas,Aucara,Aucara
050503,050603,Ayacucho,Lucanas,Cabana,Cabana
050504,050604,Ayacucho,Lucanas,Carmen Salcedo,Carmen Salcedo
050506,050605,Ayacucho,Lucanas,Chaviña,Chaviña
050508,050606,Ayacucho,Lucanas,Chipao,Chipao
050510,050607,Ayacucho,Lucanas,Huac-Huas,Huac-Huas
050511,050608,Ayacucho,Lucanas,Laramate,Laramate
050512,050609,Ayacucho,Lucanas,Leoncio Prado,Leoncio Prado
050513,050611,Ayacucho,Lucanas,Lucanas,Lucanas
050514,050610,Ayacucho,Lucanas,Llauta,Llauta
050516,050612,Ayacucho,Lucanas,Ocaña,Ocaña
050517,050613,Ayacucho,Lucanas,Otoca,Otoca
050520,050619,Ayacucho,Lucanas,Sancos,Sancos
050521,050616,Ayacucho,Lucanas,San Juan,San Juan
050522,050617,Ayacucho,Lucanas,San Pedro,San Pedro
050524,050620,Ayacucho,Lucanas,Santa Ana de Huaycahuacho,Santa Ana de Huaycahuacho
050525,050621,Ayacucho,Lucanas,Santa Lucía,Santa Lucia
050529,050614,Ayacucho,Lucanas,Saisa,Saisa
050531,050618,Ayacucho,Lucanas,San Pedro de Palco,San Pedro de Palco
050532,050615,Ayacucho,Lucanas,San Cristóbal,San Cristóbal
050601,050701,Ayacucho,Parinacochas,Coracora,Coracora
050604,050703,Ayacucho,Parinacochas,Coronel Castañeda,Coronel Castañeda
050605,050702,Ayacucho,Parinacochas,Chumpi,Chumpi
050608,050704,Ayacucho,Parinacochas,Pacapausa,Pacapausa
050611,050705,Ayacucho,Parinacochas,Pullo,Pullo
050612,050706,Ayacucho,Parinacochas,Puyusca,Puyusca
050615,050707,Ayacucho,Parinacochas,San Francisco de Ravacayco,San Francisco de Ravacayco
050616,050708,Ayacucho,Parinacochas,Upahuacho,Upahuacho
050701,051001,Ayacucho,Víctor Fajardo,Huancapi,Huancapi
050702,051002,Ayacucho,Víctor Fajardo,Alcamenca,Alcamenca
050703,051003,Ayacucho,Víctor Fajardo,Apongo,Apongo
050704,051005,Ayacucho,Víctor Fajardo,Canaria,Canaria
050706,051006,Ayacucho,Víctor Fajardo,Cayara,Cayara
050707,051007,Ayacucho,Víctor Fajardo,Colca,Colca
050708,051010,Ayacucho,Víctor Fajardo,Huaya,Huaya
050709,051008,Ayacucho,Víctor Fajardo,Huamanquiquia,Huamanquiquia
050710,051009,Ayacucho,Víctor Fajardo,Huancaraylla,Huancaraylla
050713,051011,Ayacucho,Víctor Fajardo,Sarhua,Sarhua
050714,051012,Ayacucho,Víctor Fajardo,Vilcanchos,Vilcanchos
050715,051004,Ayacucho,Víctor Fajardo,Asquipata,Asquipata
050801,050301,Ayacucho,Huanca Sancos,Sancos,Sancos
050802,050303,Ayacucho,Huanca Sancos,Sacsamarca,Sacsamarca
050803,050304,Ayacucho,Huanca Sancos,Santiago de Lucanamarca,Santiago de Lucanamarca
050804,050302,Ayacucho,Huanca Sancos,Carapo,Carapo
050901,051101,Ayacucho,Vilcas Huamán,Vilcas Huamán,Vilcas Huaman
050902,051108,Ayacucho,Vilcas Huamán,Vischongo,Vischongo
050903,051102,Ayacucho,Vilcas Huamán,Accomarca,Accomarca
050904,051103,Ayacucho,Vilcas Huamán,Carhuanca,Carhuanca
050905,051104,Ayacucho,Vilcas Huamán,Concepción,Concepción
050906,051105,Ayacucho,Vilcas Huamán,Huambalpa,Huambalpa
050907,051107,Ayacucho,Vilcas Huamán,Saurama,Saurama
050908,051106,Ayacucho,Vilcas Huamán,Independencia,Independencia
051001,050801,Ayacucho,Páucar del Sara Sara,Pausa,Pausa
051002,050802,Ayacucho,Páucar del Sara Sara,Colta,Colta
051003,050803,Ayacucho,Páucar del Sara Sara,Corculla,Corculla
051004,050804,Ayacucho,Páucar del Sara Sara,Lampa,Lampa
051005,050805,Ayacucho,Páucar del Sara Sara,Marcabamba,Marcabamba
051006,050806,Ayacucho,Páucar del Sara Sara,Oyolo,Oyolo
051007,050807,Ayacucho,Páucar del Sara Sara,Pararca,Pararca
051008,050808,Ayacucho,Páucar del Sara Sara,San Javier de Alpabamba,San Javier de Alpabamba
051009,050809,Ayacucho,Páucar del Sara Sara,San José de Ushua,San José de Ushua
051010,050810,Ayacucho,Páucar del Sara Sara,Sara Sara,Sara Sara
051101,050901,Ayacucho,Sucre,Querobamba,Querobamba
051102,050902,Ayacucho,Sucre,Belén,Belén
051103,050903,Ayacucho,Sucre,Chalcos,Chalcos
051104,050909,Ayacucho,Sucre,San Salvador de Quije,San Salvador de Quije
051105,050907,Ayacucho,Sucre,Paico,Paico
051106,050910,Ayacucho,Sucre,Santiago de Paucaray,Santiago de Paucaray
051107,050908,Ayacucho,Sucre,San Pedro de larcay,San Pedro de Larcay
051108,050911,Ayacucho,Sucre,Soras,Soras
051109,050905,Ayacucho,Sucre,Huacaña,Huacaña
051110,050904,Ayacucho,Sucre,Chilcayoc,Chilcayoc
051111,050906,Ayacucho,Sucre,Morcolla,Morcolla
060101,060101,Cajamarca,Cajamarca,Cajamarca,Cajamarca
060102,060102,Cajamarca,Cajamarca,Asunción,Asunción
060103,060104,Cajamarca,Cajamarca,Cospan,Cospan
060104,060103,Cajamarca,Cajamarca,Chetilla,Chetilla
060105,060105,Cajamarca,Cajamarca,Encañada,Encañada
060106,060106,Cajamarca,Cajamarca,Jesús,Jesús
060107,060108,Cajamarca,Cajamarca,Los Baños del Inca,Los Baños del Inca
060108,060107,Cajamarca,Cajamarca,Llacanora,Llacanora
060109,060109,Cajamarca,Cajamarca,Magdalena,Magdalena
060110,060110,Cajamarca,Cajamarca,Matara,Matara
060111,060111,Cajamarca,Cajamarca,Namora,Namora
060112,060112,Cajamarca,Cajamarca,San Juan,San Juan
060201,060201,Cajamarca,Cajabamba,Cajabamba,Cajabamba
060202,060202,Cajamarca,Cajabamba,Cachachi,Cachachi
060203,060203,Cajamarca,Cajabamba,Condebamba,Condebamba
060205,060204,Cajamarca,Cajabamba,Sitacocha,Sitacocha
060301,060301,Cajamarca,Celendín,Celendín,Celendín
060302,060303,Cajamarca,Celendín,Cortegana,Cortegana
060303,060302,Cajamarca,Celendín,Chumuch,Chumuch
060304,060304,Cajamarca,Celendín,Huasmin,Huasmin
060305,060305,Cajamarca,Celendín,Jorge Chávez,Jorge Chávez
060306,060306,Cajamarca,Celendín,José Gálvez,José Gálvez
060307,060307,Cajamarca,Celendín,Miguel Iglesias,Miguel Iglesias
060308,060308,Cajamarca,Celendín,Oxamarca,Oxamarca
060309,060309,Cajamarca,Celendín,Sorochuco,Sorochuco
060310,060310,Cajamarca,Celendín,Sucre,Sucre
060311,060311,Cajamarca,Celendín,Utco,Utco
060312,060312,Cajamarca,Celendín,La Libertad de Pallán,La Libertad de Pallan
060401,060501,Cajamarca,Contumazá,Contumazá,Contumaza
060403,060502,Cajamarca,Contumazá,Chilete,Chilete
060404,060504,Cajamarca,Contumazá,Guzmango,Guzmango
060405,060505,Cajamarca,Contumazá,San Benito,San Benito
060406,060503,Cajamarca,Contumazá,Cupisnique,Cupisnique
060407,060507,Cajamarca,Contumazá,Tantarica,Tantarica
060408,060508,Cajamarca,Contumazá,Yonan,Yonan
060409,060506,Cajamarca,Contumazá,Santa Cruz de Toledo,Santa Cruz de Toledo
060501,060601,Cajamarca,Cutervo,Cutervo,Cutervo
060502,060602,Cajamarca,Cutervo,Callayuc,Callayuc
060503,060604,Cajamarca,Cutervo,Cujillo,Cujillo
060504,060603,Cajamarca,Cutervo,Choros,Choros
060505,060605,Cajamarca,Cutervo,La Ramada,La Ramada
060506,060606,Cajamarca,Cutervo,Pimpingos,Pimpingos
060507,060607,Cajamarca,Cutervo,Querocotillo,Querocotillo
060508,060608,Cajamarca,Cutervo,San Andrés de Cutervo,San Andrés de Cutervo
060509,060609,Cajamarca,Cutervo,San Juan de Cutervo,San Juan de Cutervo
060510,060610,Cajamarca,Cutervo,San Luis de Lucma,San Luis de Lucma
060511,060611,Cajamarca,Cutervo,Santa Cruz,Santa Cruz
060512,060612,Cajamarca,Cutervo,Santo Domingo de la Capilla,Santo Domingo de la Capilla
060513,060613,Cajamarca,Cutervo,Santo Tomás,Santo Tomas
060514,060614,Cajamarca,Cutervo,Socota,Socota
060515,060615,Cajamarca,Cutervo,Toribio Casanova,Toribio Casanova
060601,060401,Cajamarca,Chota,Chota,Chota
060602,060402,Cajamarca,Chota,Anguia,Anguia
060603,060407,Cajamarca,Chota,Cochabamba,Cochabamba
060604,060408,Cajamarca,Chota,Conchán,Conchan
060605,060403,Cajamarca,Chota,Chadin,Chadin
060606,060404,Cajamarca,Chota,Chiguirip,Chiguirip
060607,060405,Cajamarca,Chota,Chimban,Chimban
060608,060409,Cajamarca,Chota,Huambos,Huambos
060609,060410,Cajamarca,Chota,Lajas,Lajas
060610,060411,Cajamarca,Chota,Llama,Llama
060611,060412,Cajamarca,Chota,Miracosta,Miracosta
060612,060413,Cajamarca,Chota,Paccha,Paccha
060613,060414,Cajamarca,Chota,Pion,Pion
060614,060415,Cajamarca,Chota,Querocoto,Querocoto
060615,060417,Cajamarca,Chota,Tacabamba,Tacabamba
060616,060418,Cajamarca,Chota,Tocmoche,Tocmoche
060617,060416,Cajamarca,Chota,San Juan de Licupis,San Juan de Licupis
060618,060406,Cajamarca,Chota,Choropampa,Choropampa
060619,060419,Cajamarca,Chota,Chalamarca,Chalamarca
060701,060701,Cajamarca,Hualgayoc,Bambamarca,Bambamarca
060702,060702,Cajamarca,Hualgayoc,Chugur,Chugur
060703,060703,Cajamarca,Hualgayoc,Hualgayoc,Hualgayoc
060801,060801,Cajamarca,Jaén,Jaén,Jaén
060802,060802,Cajamarca,Jaén,Bellavista,Bellavista
060803,060804,Cajamarca,Jaén,Colasay,Colasay
060804,060803,Cajamarca,Jaén,Chontali,Chontali
060805,060807,Cajamarca,Jaén,Pomahuaca,Pomahuaca
060806,060808,Cajamarca,Jaén,Pucará,Pucara
060807,060809,Cajamarca,Jaén,Sallique,Sallique
060808,060810,Cajamarca,Jaén,San Felipe,San Felipe
060809,060811,Cajamarca,Jaén,San José del Alto,San José del Alto
060810,060812,Cajamarca,Jaén,Santa Rosa,Santa Rosa
060811,060806,Cajamarca,Jaén,Las Pirias,Las Pirias
060812,060805,Cajamarca,Jaén,Huabal,Huabal
060901,061301,Cajamarca,Santa Cruz,Santa Cruz,Santa Cruz
060902,061303,Cajamarca,Santa Cruz,Catache,Catache
060903,061304,Cajamarca,Santa Cruz,Chancaybaños,Chancaybaños
060904,061305,Cajamarca,Santa Cruz,La Esperanza,La Esperanza
060905,061306,Cajamarca,Santa Cruz,Ninabamba,Ninabamba
060906,061307,Cajamarca,Santa Cruz,Pulan,Pulan
060907,061309,Cajamarca,Santa Cruz,Sexi,Sexi
060908,061310,Cajamarca,Santa Cruz,Uticyacu,Uticyacu
060909,061311,Cajamarca,Santa Cruz,Yauyucan,Yauyucan
060910,061302,Cajamarca,Santa Cruz,Andabamba,Andabamba
060911,061308,Cajamarca,Santa Cruz,Saucepampa,Saucepampa
061001,061101,Cajamarca,San Miguel,San Miguel,San Miguel
061002,061103,Cajamarca,San Miguel,Calquis,Calquis
061003,061106,Cajamarca,San Miguel,La Florida,La Florida
061004,061107,Cajamarca,San Miguel,Llapa,Llapa
061005,061108,Cajamarca,San Miguel,Nanchoc,Nanchoc
061006,061109,Cajamarca,San Miguel,Niepos,Niepos
061007,061110,Cajamarca,San Miguel,San Gregorio,San Gregorio
061008,061111,Cajamarca,San Miguel,San Silvestre de Cochán,San Silvestre de Cochan
061009,061105,Cajamarca,San Miguel,El Prado,El Prado
061010,061113,Cajamarca,San Miguel,Unión Agua Blanca,Unión Agua Blanca
061011,061112,Cajamarca,San Miguel,Tongod,Tongod
061012,061104,Cajamarca,San Miguel,Catilluc,Catilluc
061013,061102,Cajamarca,San Miguel,Bolívar,Bolívar
061101,060901,Cajamarca,San Ignacio,San Ignacio,San Ignacio
061102,060902,Cajamarca,San Ignacio,Chirinos,Chirinos
061103,060903,Cajamarca,San Ignacio,Huarango,Huarango
061104,060905,Cajamarca,San Ignacio,Namballe,Namballe
061105,060904,Cajamarca,San Ignacio,La Coipa,La Coipa
061106,060906,Cajamarca,San Ignacio,San José de Lourdes,San José de Lourdes
061107,060907,Cajamarca,San Ignacio,Tabaconas,Tabaconas
061201,061001,Cajamarca,San Marcos,Pedro Gálvez,Pedro Gálvez
061202,061005,Cajamarca,San Marcos,Ichocán,Ichocan
061203,061004,Cajamarca,San Marcos,Gregorio Pita,Gregorio Pita
061204,061006,Cajamarca,San Marcos,José Manuel Quiroz,José Manuel Quiroz
061205,061003,Cajamarca,San Marcos,Eduardo Villanueva,Eduardo Villanueva
061206,061007,Cajamarca,San Marcos,José Sabogal,José Sabogal
061207,061002,Cajamarca,San Marcos,Chancay,Chancay
061301,061201,Cajamarca,San Pablo,San Pablo,San Pablo
061302,061202,Cajamarca,San Pablo,San Bernardino,San Bernardino
061303,061203,Cajamarca,San Pablo,San Luis,San Luis
061304,061204,Cajamarca,San Pablo,Tumbaden,Tumbaden
070101,080101,Cusco,Cusco,Cusco,Cusco
070102,080102,Cusco,Cusco,Ccorca,Ccorca
070103,080103,Cusco,Cusco,Poroy,Poroy
070104,080104,Cusco,Cusco,San Jerónimo,San Jerónimo
070105,080105,Cusco,Cusco,San Sebastián,San Sebastian
070106,080106,Cusco,Cusco,Santiago,Santiago
070107,080107,Cusco,Cusco,Saylla,Saylla
070108,080108,Cusco,Cusco,Wanchaq,Wanchaq
070201,080201,Cusco,Acomayo,Acomayo,Acomayo
070202,080202,Cusco,Acomayo,Acopia,Acopia
070203,080203,Cusco,Acomayo,Acos,Acos
070204,080205,Cusco,Acomayo,Pomacanchi,Pomacanchi
070205,080206,Cusco,Acomayo,Rondocan,Rondocan
070206,080207,Cusco,Acomayo,Sangarara,Sangarara
070207,080204,Cusco,Acomayo,Mosoc Llacta,Mosoc Llacta
070301,080301,Cusco,Anta,Anta,Anta
070302,080304,Cusco,Anta,Chinchaypujio,Chinchaypujio
070303,080305,Cusco,Anta,Huarocondo,Huarocondo
070304,080306,Cusco,Anta,Limatambo,Limatambo
070305,080307,Cusco,Anta,Mollepata,Mollepata
070306,080308,Cusco,Anta,Pucyura,Pucyura
070307,080309,Cusco,Anta,Zurite,Zurite
070308,080303,Cusco,Anta,Cachimayo,Cachimayo
070309,080302,Cusco,Anta,Ancahuasi,Ancahuasi
070401,080401,Cusco,Calca,Calca,Calca
070402,080402,Cusco,Calca,Coya,Coya
070403,080403,Cusco,Calca,Lamay,Lamay
070404,080404,Cusco,Calca,Lares,Lares
070405,080405,Cusco,Calca,Písac,Pisac
070406,080406,Cusco,Calca,San Salvador,San Salvador
070407,080407,Cusco,Calca,Taray,Taray
070408,080408,Cusco,Calca,Yanatile,Yanatile
070501,080501,Cusco,Canas,Yanaoca,Yanaoca
070502,080502,Cusco,Canas,Checca,Checca
070503,080503,Cusco,Canas,Kunturkanki,Kunturkanki
070504,080504,Cusco,Canas,Langui,Langui
070505,080505,Cusco,Canas,Layo,Layo
070506,080506,Cusco,Canas,Pampamarca,Pampamarca
070507,080507,Cusco,Canas,Quehue,Quehue
070508,080508,Cusco,Canas,Túpac Amaru,Tupac Amaru
070601,080601,Cusco,Canchis,Sicuani,Sicuani
070602,080603,Cusco,Canchis,Combapata,Combapata
070603,080602,Cusco,Canchis,Checacupe,Checacupe
070604,080604,Cusco,Canchis,Marangani,Marangani
070605,080605,Cusco,Canchis,Pitumarca,Pitumarca
070606,080606,Cusco,Canchis,San Pablo,San Pablo
070607,080607,Cusco,Canchis,San Pedro,San Pedro
070608,080608,Cusco,Canchis,Tinta,Tinta
070701,080701,Cusco,Chumbivilcas,Santo Tomás,Santo Tomas
070702,080702,Cusco,Chumbivilcas,Capacmarca,Capacmarca
070703,080704,Cusco,Chumbivilcas,Colquemarca,Colquemarca
070704,080703,Cusco,Chumbivilcas,Chamaca,Chamaca
070705,080705,Cusco,Chumbivilcas,Livitaca,Livitaca
070706,080706,Cusco,Chumbivilcas,Llusco,Llusco
070707,080707,Cusco,Chumbivilcas,Quiñota,Quiñota
070708,080708,Cusco,Chumbivilcas,Velille,Velille
070801,080801,Cusco,Espinar,Espinar,Espinar
070802,080802,Cusco,Espinar,Condoroma,Condoroma
070803,080803,Cusco,Espinar,Coporaque,Coporaque
070804,080804,Cusco,Espinar,Ocoruro,Ocoruro
070805,080805,Cusco,Espinar,Pallpata,Pallpata
070806,080806,Cusco,Espinar,Pichigua,Pichigua
070807,080807,Cusco,Espinar,Suyckutambo,Suyckutambo
070808,080808,Cusco,Espinar,Alto Pichigua,Alto Pichigua
070901,080901,Cusco,La Convención,Santa Ana,Santa Ana
070902,080902,Cusco,La Convención,Echarate,Echarate
070903,080903,Cusco,La Convención,Huayopata,Huayopata
070904,080904,Cusco,La Convención,Maranura,Maranura
070905,080905,Cusco,La Convención,Ocobamba,Ocobamba
070906,080908,Cusco,La Convención,Santa Teresa,Santa Teresa
070907,080909,Cusco,La Convención,Vilcabamba,Vilcabamba
070908,080906,Cusco,La Convención,Quellouno,Quellouno
070909,080907,Cusco,La Convención,Kimbiri,Kimbiri
070910,080910,Cusco,La Convención,Pichari,Pichari
070911,080911,Cusco,La Convención,Inkawasi,Inkawasi
070912,080912,Cusco,La Convención,Villa Virgen,Villa Virgen
070913,080913,Cusco,La Convención,Villa Kintiarina,Villa Kintiarina
070915,080914,Cusco,La Convención,Megantoni,Megantoni
071001,081001,Cusco,Paruro,Paruro,Paruro
071002,081002,Cusco,Paruro,Accha,Accha
071003,081003,Cusco,Paruro,Ccapi,Ccapi
071004,081004,Cusco,Paruro,Colcha,Colcha
071005,081005,Cusco,Paruro,Huanoquite,Huanoquite
071006,081006,Cusco,Paruro,Omacha,Omacha
071007,081009,Cusco,Paruro,Yaurisque,Yaurisque
071008,081007,Cusco,Paruro,Paccaritambo,Paccaritambo
071009,081008,Cusco,Paruro,Pillpinto,Pillpinto
071101,081101,Cusco,Paucartambo,Paucartambo,Paucartambo
071102,081102,Cusco,Paucartambo,Caicay,Caicay
071103,081104,Cusco,Paucartambo,Colquepata,Colquepata
071104,081103,Cusco,Paucartambo,Challabamba,Challabamba
071105,081106,Cusco,Paucartambo,Kosñipata,Kosñipata
071106,081105,Cusco,Paucartambo,Huancarani,Huancarani
071201,081201,Cusco,Quispicanchi,Urcos,Urcos
071202,081202,Cusco,Quispicanchi,Andahuaylillas,Andahuaylillas
071203,081203,Cusco,Quispicanchi,Camanti,Camanti
071204,081204,Cusco,Quispicanchi,Ccarhuayo,Ccarhuayo
071205,081205,Cusco,Quispicanchi,Ccatca,Ccatca
071206,081206,Cusco,Quispicanchi,Cusipata,Cusipata
071207,081207,Cusco,Quispicanchi,Huaro,Huaro
071208,081208,Cusco,Quispicanchi,Lucre,Lucre
071209,081209,Cusco,Quispicanchi,Marcapata,Marcapata
071210,081210,Cusco,Quispicanchi,Ocongate,Ocongate
071211,081211,Cusco,Quispicanchi,Oropesa,Oropesa
071212,081212,Cusco,Quispicanchi,Quiquijana,Quiquijana
071301,081301,Cusco,Urubamba,Urubamba,Urubamba
071302,081302,Cusco,Urubamba,Chinchero,Chinchero
071303,081303,Cusco,Urubamba,Huayllabamba,Huayllabamba
071304,081304,Cusco,Urubamba,Machupicchu,Machupicchu
071305,081305,Cusco,Urubamba,Maras,Maras
071306,081306,Cusco,Urubamba,Ollantaytambo,Ollantaytambo
071307,081307,Cusco,Urubamba,Yucay,Yucay
080101,090101,Huancavelica,Huancavelica,Huancavelica,Huancavelica
080102,090102,Huancavelica,Huancavelica,Acobambilla,Acobambilla
080103,090103,Huancavelica,Huancavelica,Acoria,Acoria
080104,090104,Huancavelica,Huancavelica,Conayca,Conayca
080105,090105,Huancavelica,Huancavelica,Cuenca,Cuenca
080106,090106,Huancavelica,Huancavelica,Huachocolpa,Huachocolpa
080108,090107,Huancavelica,Huancavelica,Huayllahuara,Huayllahuara
080109,090108,Huancavelica,Huancavelica,Izcuchaca,Izcuchaca
080110,090109,Huancavelica,Huancavelica,Laria,Laria
080111,090110,Huancavelica,Huancavelica,Manta,Manta
080112,090111,Huancavelica,Huancavelica,Mariscal Cáceres,Mariscal Cáceres
080113,090112,Huancavelica,Huancavelica,Moya,Moya
080114,090113,Huancavelica,Huancavelica,Nuevo Occoro,Nuevo Occoro
080115,090114,Huancavelica,Huancavelica,Palca,Palca
080116,090115,Huancavelica,Huancavelica,Pilchaca,Pilchaca
080117,090116,Huancavelica,Huancavelica,Vilca,Vilca
080118,090117,Huancavelica,Huancavelica,Yauli,Yauli
080119,090118,Huancavelica,Huancavelica,Ascensión,Ascensión
080120,090119,Huancavelica,Huancavelica,Huando,Huando
080201,090201,Huancavelica,Acobamba,Acobamba,Acobamba
080202,090203,Huancavelica,Acobamba,Anta,Anta
080203,090202,Huancavelica,Acobamba,Andabamba,Andabamba
080204,090204,Huancavelica,Acobamba,Caja,Caja
080205,090205,Huancavelica,Acobamba,Marcas,Marcas
080206,090206,Huancavelica,Acobamba,Paucara,Paucara
080207,090207,Huancavelica,Acobamba,Pomacocha,Pomacocha
080208,090208,Huancavelica,Acobamba,Rosario,Rosario
080301,090301,Huancavelica,Angaraes,Lircay,Lircay
080302,090302,Huancavelica,Angaraes,Anchonga,Anchonga
080303,090303,Huancavelica,Angaraes,Callanmarca,Callanmarca
080304,090306,Huancavelica,Angaraes,Congalla,Congalla
080305,090305,Huancavelica,Angaraes,Chincho,Chincho
080306,090308,Huancavelica,Angaraes,Huayllay Grande,Huayllay Grande
080307,090307,Huancavelica,Angaraes,Huanca-Huanca,Huanca-Huanca
080308,090309,Huancavelica,Angaraes,Julcamarca,Julcamarca
080309,090310,Huancavelica,Angaraes,San Antonio de Antaparco,San Antonio de Antaparco
080310,090311,Huancavelica,Angaraes,Santo Tomás de Pata,Santo Tomas de Pata
080311,090312,Huancavelica,Angaraes,Secclla,Secclla
080312,090304,Huancavelica,Angaraes,Ccochaccasa,Ccochaccasa
080401,090401,Huancavelica,Castrovirreyna,Castrovirreyna,Castrovirreyna
080402,090402,Huancavelica,Castrovirreyna,Arma,Arma
080403,090403,Huancavelica,Castrovirreyna,Aurahua,Aurahua
080405,090404,Huancavelica,Castrovirreyna,Capillas,Capillas
080406,090406,Huancavelica,Castrovirreyna,Cocas,Cocas
080408,090405,Huancavelica,Castrovirreyna,Chupamarca,Chupamarca
080409,090407,Huancavelica,Castrovirreyna,Huachos,Huachos
080410,090408,Huancavelica,Castrovirreyna,Huamatambo,Huamatambo
080414,090409,Huancavelica,Castrovirreyna,Mollepampa,Mollepampa
080422,090410,Huancavelica,Castrovirreyna,San Juan,San Juan
080427,090412,Huancavelica,Castrovirreyna,Tantara,Tantara
080428,090413,Huancavelica,Castrovirreyna,Ticrapo,Ticrapo
080429,090411,Huancavelica,Castrovirreyna,Santa Ana,Santa Ana
080501,090701,Huancavelica,Tayacaja,Pampas,Pampas
080502,090702,Huancavelica,Tayacaja,Acostambo,Acostambo
080503,090703,Huancavelica,Tayacaja,Acraquia,Acraquia
080504,090704,Huancavelica,Tayacaja,Ahuaycha,Ahuaycha
080506,090705,Huancavelica,Tayacaja,Colcabamba,Colcabamba
080509,090706,Huancavelica,Tayacaja,Daniel Hernández,Daniel Hernández
080511,090707,Huancavelica,Tayacaja,Huachocolpa,Huachocolpa
080512,090709,Huancavelica,Tayacaja,Huaribamba,Huaribamba
080515,090710,Huancavelica,Tayacaja,Ñahuimpuquio,Ñahuimpuquio
080517,090711,Huancavelica,Tayacaja,Pazos,Pazos
080518,090713,Huancavelica,Tayacaja,Quishuar,Quishuar
080519,090714,Huancavelica,Tayacaja,Salcabamba,Salcabamba
080520,090716,Huancavelica,Tayacaja,San Marcos de Rocchac,San Marcos de Rocchac
080523,090717,Huancavelica,Tayacaja,Surcubamba,Surcubamba
080525,090718,Huancavelica,Tayacaja,Tintay Puncu,Tintay Puncu
080526,090715,Huancavelica,Tayacaja,Salcahuasi,Salcahuasi
080528,090720,Huancavelica,Tayacaja,Quichuas,Andaymarca
080529,090719,Huancavelica,Tayacaja,Andaymarca,Quichuas
080530,090721,Huancavelica,Tayacaja,Roble,Roble
080531,090722,Huancavelica,Tayacaja,Pichos,Pichos
080532,090723,Huancavelica,Tayacaja,Santiago de Tucuma,Santiago de Tucuma
080601,090602,Huancavelica,Huaytará,Ayavi,Ayavi
080602,090603,Huancavelica,Huaytará,Córdova,Córdova
080603,090604,Huancavelica,Huaytará,Huayacundo Arma,Huayacundo Arma
080604,090601,Huancavelica,Huaytará,Huaytara,Huaytara
080605,090605,Huancavelica,Huaytará,Laramarca,Laramarca
080606,090606,Huancavelica,Huaytará,Ocoyo,Ocoyo
080607,090607,Huancavelica,Huaytará,Pilpichaca,Pilpichaca
080608,090608,Huancavelica,Huaytará,Querco,Querco
080609,090609,Huancavelica,Huaytará,Quito-Arma,Quito-Arma
080610,090610,Huancavelica,Huaytará,San Antonio de Cusicancha,San Antonio de Cusicancha
080611,090611,Huancavelica,Huaytará,San Francisco de Sangayaico,San Francisco de Sangayaico
080612,090612,Huancavelica,Huaytará,San Isidro,San Isidro
080613,090613,Huancavelica,Huaytará,Santiago de Chocorvos,Santiago de Chocorvos
