cod_dep_reniec,desc_dep_reniec,cod_prov_reniec,desc_prov_reniec,cod_ubigeo_reniec,desc_ubigeo_reniec,poblacion,superficie,latitud,longitud,altitud,total_votos,validos,conteo,blancos_nulos
07,Cusco,0712,Quispicanchi,071201,Urcos,9412,134.65,-13.6883,-71.6258,3156,,,,
07,Cusco,0712,Quispicanchi,071202,Andahuaylillas,5558,84.6,-13.6733,-71.6767,3125,,,,
07,Cusco,0712,Quispicanchi,071203,Camanti,2094,3174.93,-13.1936,-70.7478,644,,,,
07,Cusco,0712,Quispicanchi,071204,Ccarhuayo,3173,313.89,-13.5947,-71.3994,3446,,,,
07,Cusco,0712,Quispicanchi,071205,Ccatca,18128,307.72,-13.6053,-71.5619,3697,,,,
07,Cusco,0712,Quispicanchi,071206,Cusipata,4795,248.03,-13.9083,-71.5,3317,,,,
07,Cusco,0712,Quispicanchi,071207,Huaro,4508,106.28,-13.6903,-71.6406,3162,,,,
07,Cusco,0712,Quispicanchi,071208,Lucre,4051,118.78,-13.6356,-71.7378,3108,,,,
07,Cusco,0712,Quispicanchi,071209,Marcapata,4533,1687.91,-13.515,-70.9458,3098,,,,
07,Cusco,0712,Quispicanchi,071210,Ocongate,15889,952.66,-13.6286,-71.3864,3535,,,,
07,Cusco,0712,Quispicanchi,071211,Oropesa,7428,74.44,-13.5958,-71.7642,3124,,,,
07,Cusco,0712,Quispicanchi,071212,Quiquijana,11100,360.9,-13.8222,-71.5317,3214,,,,
07,Cusco,0713,Urubamba,071301,Urubamba,21424,128.28,-13.3061,-72.1161,2872,,,,
07,Cusco,0713,Urubamba,071302,Chinchero,9896,94.57,-13.3933,-72.0472,3722,,,,
07,Cusco,0713,Urubamba,071303,Huayllabamba,5332,102.47,-13.3386,-72.0644,2867,,,,
07,Cusco,0713,Urubamba,071304,Machupicchu,8471,271.44,-13.1533,-72.5242,2078,,,,
07,Cusco,0713,Urubamba,071305,Maras,5900,131.85,-13.3367,-72.1572,3369,,,,
07,Cusco,0713,Urubamba,071306,Ollantaytambo,11347,640.25,-13.2581,-72.2631,2845,,,,
07,Cusco,0713,Urubamba,071307,Yucay,3390,70.57,-13.3194,-72.0861,2857,,,,
08,Huancavelica,0801,Huancavelica,080101,Huancavelica,41284,514.1,-12.7869,-74.9756,3680,,,,
08,Huancavelica,0801,Huancavelica,080102,Acobambilla,4730,758.32,-12.6675,-75.3239,3811,,,,
08,Huancavelica,0801,Huancavelica,080103,Acoria,37509,535.1,-12.6433,-74.8664,3167,,,,
08,Huancavelica,0801,Huancavelica,080104,Conayca,1212,37.79,-12.5194,-75.0078,3696,,,,
08,Huancavelica,0801,Huancavelica,080105,Cuenca,1942,50.25,-12.4344,-75.0394,3172,,,,
08,Huancavelica,0801,Huancavelica,080106,Huachocolpa,2886,336.28,-13.0319,-74.9497,3993,,,,
08,Huancavelica,0801,Huancavelica,080108,Huayllahuara,724,38.8,-12.4072,-75.1797,3867,,,,
08,Huancavelica,0801,Huancavelica,080109,Izcuchaca,868,12.19,-12.5011,-74.9961,2901,,,,
08,Huancavelica,0801,Huancavelica,080110,Laria,1453,78.45,-12.5611,-75.0372,3888,,,,
08,Huancavelica,0801,Huancavelica,080111,Manta,1876,154.14,-12.6217,-75.2122,3717,,,,
08,Huancavelica,0801,Huancavelica,080112,Mariscal Cáceres,1058,5.63,-12.5356,-74.9336,2827,,,,
08,Huancavelica,0801,Huancavelica,080113,Moya,2539,94.08,-12.4231,-75.1539,3119,,,,
08,Huancavelica,0801,Huancavelica,080114,Nuevo Occoro,2728,211.56,-12.595,-75.02,3855,,,,
08,Huancavelica,0801,Huancavelica,080115,Palca,3214,82.08,-12.6589,-74.9833,3700,,,,
08,Huancavelica,0801,Huancavelica,080116,Pilchaca,487,42.97,-12.4019,-75.0839,3586,,,,
08,Huancavelica,0801,Huancavelica,080117,Vilca,3060,317.76,-12.4786,-75.1867,3254,,,,
08,Huancavelica,0801,Huancavelica,080118,Yauli,34557,319.92,-12.7731,-74.8506,3408,,,,
08,Huancavelica,0801,Huancavelica,080119,Ascensión,12711,432.24,-12.7842,-74.9806,3686,,,,
08,Huancavelica,0801,Huancavelica,080120,Huando,7695,193.9,-12.5653,-74.9469,3488,,,,
08,Huancavelica,0802,Acobamba,080201,Acobamba,10258,123.02,-12.8406,-74.5692,3427,,,,
08,Huancavelica,0802,Acobamba,080203,Andabamba,5758,81.85,-12.6953,-74.6242,3485,,,,
08,Huancavelica,0802,Acobamba,080202,Anta,9711,91.36,-12.8139,-74.6364,3588,,,,
08,Huancavelica,0802,Acobamba,080204,Caja,2837,82.39,-12.9183,-74.465,3367,,,,
08,Huancavelica,0802,Acobamba,080205,Marcas,2402,155.87,-12.8894,-74.3994,3382,,,,
08,Huancavelica,0802,Acobamba,080206,Paucara,38507,225.6,-12.7303,-74.6694,3795,,,,
08,Huancavelica,0802,Acobamba,080207,Pomacocha,3941,53.66,-12.8733,-74.5306,3145,,,,
08,Huancavelica,0802,Acobamba,080208,Rosario,7985,97.07,-12.7214,-74.5811,3570,,,,
08,Huancavelica,0803,Angaraes,080301,Lircay,25333,818.84,-12.9842,-74.7203,3277,,,,
08,Huancavelica,0803,Angaraes,080302,Anchonga,8216,72.4,-12.9122,-74.6922,3313,,,,
08,Huancavelica,0803,Angaraes,080303,Callanmarca,757,26.02,-12.8678,-74.6228,3529,,,,
08,Huancavelica,0803,Angaraes,080312,Ccochaccasa,2665,116.6,-12.9311,-74.7697,4171,,,,
08,Huancavelica,0803,Angaraes,080305,Chincho,3578,182.7,-12.9783,-74.3689,3151,,,,
08,Huancavelica,0803,Angaraes,080304,Congalla,4165,215.64,-12.9564,-74.4928,3515,,,,
08,Huancavelica,0803,Angaraes,080307,Huanca-Huanca,1773,109.96,-12.9172,-74.6106,3571,,,,
08,Huancavelica,0803,Angaraes,080306,Huayllay Grande,2240,33.28,-12.9417,-74.7011,3586,,,,
08,Huancavelica,0803,Angaraes,080308,Julcamarca,1801,48.61,-13.015,-74.4453,3414,,,,
08,Huancavelica,0803,Angaraes,080309,San Antonio de Antaparco,7834,33.42,-13.0775,-74.4119,2757,,,,
08,Huancavelica,0803,Angaraes,080310,Santo Tomás de Pata,2735,133.57,-13.1136,-74.4233,3136,,,,
08,Huancavelica,0803,Angaraes,080311,Secclla,3885,167.99,-13.0533,-74.4833,3332,,,,
08,Huancavelica,0804,Castrovirreyna,080401,Castrovirreyna,3265,937.94,-13.2825,-75.3175,3952,,,,
08,Huancavelica,0804,Castrovirreyna,080402,Arma,1439,304.85,-13.1256,-75.5419,3329,,,,
08,Huancavelica,0804,Castrovirreyna,080403,Aurahua,2275,360.97,-13.035,-75.5708,3462,,,,
08,Huancavelica,0804,Castrovirreyna,080405,Capillas,1452,397.95,-13.2931,-75.5425,3190,,,,
08,Huancavelica,0804,Castrovirreyna,080408,Chupamarca,1233,373.78,-13.0383,-75.6097,3408,,,,
08,Huancavelica,0804,Castrovirreyna,080406,Cocas,916,87.95,-13.2758,-75.3733,3210,,,,
08,Huancavelica,0804,Castrovirreyna,080409,Huachos,1676,172.01,-13.22,-75.5328,2749,,,,
08,Huancavelica,0804,Castrovirreyna,080410,Huamatambo,379,54.16,-13.0961,-75.6806,3059,,,,
08,Huancavelica,0804,Castrovirreyna,080414,Mollepampa,1695,165.65,-13.31,-75.4092,2485,,,,
08,Huancavelica,0804,Castrovirreyna,080422,San Juan,440,207.25,-13.2039,-75.6342,1913,,,,
08,Huancavelica,0804,Castrovirreyna,080429,Santa Ana,2195,622.1,-13.0719,-75.1403,4501,,,,
08,Huancavelica,0804,Castrovirreyna,080427,Tantara,717,113.01,-13.0756,-75.6475,2883,,,,
08,Huancavelica,0804,Castrovirreyna,080428,Ticrapo,1598,187,-13.3844,-75.4319,2222,,,,
08,Huancavelica,0807,Churcampa,080701,Churcampa,5961,135.48,-12.7403,-74.3869,3282,,,,
08,Huancavelica,0807,Churcampa,080702,Anco,6609,150.18,-12.6864,-74.5872,2437,,,,
08,Huancavelica,0807,Churcampa,080703,Chinchihuasi,3410,162.21,-12.5172,-74.5458,2790,,,,
08,Huancavelica,0807,Churcampa,080704,El Carmen,3050,77.07,-12.7347,-74.4792,3120,,,,
08,Huancavelica,0807,Churcampa,080705,La Merced,1639,73.32,-12.79,-74.3633,2670,,,,
08,Huancavelica,0807,Churcampa,080706,Locroja,4179,92.48,-12.7389,-74.4419,3387,,,,
08,Huancavelica,0807,Churcampa,080707,Paucarbamba,7336,97.72,-12.5542,-74.5314,3370,,,,
08,Huancavelica,0807,Churcampa,080708,San Miguel de Mayocc,1239,38.43,-12.805,-74.3922,2233,,,,
08,Huancavelica,0807,Churcampa,080709,San Pedro de Coris,4451,128.9,-12.5786,-74.4103,3536,,,,
08,Huancavelica,0807,Churcampa,080710,Pachamarca,2917,156.29,-12.5161,-74.5261,2746,,,,
08,Huancavelica,0807,Churcampa,080711,Cosme,4141,106.34,-12.5731,-74.6581,3490,,,,
08,Huancavelica,0806,Huaytará,080604,Huaytara,2108,401.25,-13.605,-75.3525,2709,,,,
08,Huancavelica,0806,Huaytará,080601,Ayavi,597,201.26,-13.7031,-75.3539,3796,,,,
08,Huancavelica,0806,Huaytará,080602,Córdova,2898,104.59,-14.04,-75.1833,3225,,,,
08,Huancavelica,0806,Huaytará,080603,Huayacundo Arma,469,12.81,-13.5339,-75.3111,3081,,,,
08,Huancavelica,0806,Huaytará,080605,Laramarca,823,205.05,-13.9494,-75.0375,3279,,,,
08,Huancavelica,0806,Huaytará,080606,Ocoyo,2488,154.71,-14.0086,-75.0225,1951,,,,
08,Huancavelica,0806,Huaytará,080607,Pilpichaca,3765,2162.92,-13.3278,-75.0017,4059,,,,
08,Huancavelica,0806,Huaytará,080608,Querco,1044,697.31,-13.9803,-74.9764,2874,,,,
08,Huancavelica,0806,Huaytará,080609,Quito-Arma,767,222.32,-13.5289,-75.3294,2946,,,,
08,Huancavelica,0806,Huaytará,080610,San Antonio de Cusicancha,1676,255.86,-13.5003,-75.2944,3278,,,,
08,Huancavelica,0806,Huaytará,080611,San Francisco de Sangayaico,557,70.7,-13.7956,-75.25,3379,,,,
08,Huancavelica,0806,Huaytará,080612,San Isidro,1194,174.95,-13.9569,-75.24,3630,,,,
08,Huancavelica,0806,Huaytará,080613,Santiago de Chocorvos,2842,1150.2,-13.8272,-75.2578,2596,,,,
08,Huancavelica,0806,Huaytará,080614,Santiago de Quirahuara,658,169.32,-14.0547,-74.9783,2787,,,,
08,Huancavelica,0806,Huaytará,080615,Santo Domingo de Capillas,982,248.56,-13.7356,-75.245,3449,,,,
08,Huancavelica,0806,Huaytará,080616,Tambo,313,226.58,-13.6894,-75.2758,3191,,,,
08,Huancavelica,0805,Tayacaja,080501,Pampas,9335,109.07,-12.3956,-74.8672,3261,,,,
08,Huancavelica,0805,Tayacaja,080502,Acostambo,4110,168.06,-12.3653,-75.0572,3601,,,,
08,Huancavelica,0805,Tayacaja,080503,Acraquia,5014,110.27,-12.4097,-74.9031,3266,,,,
08,Huancavelica,0805,Tayacaja,080504,Ahuaycha,5619,90.96,-12.4081,-74.8919,3262,,,,
08,Huancavelica,0805,Tayacaja,080506,Colcabamba,12376,312.18,-12.4114,-74.6814,2958,,,,
08,Huancavelica,0805,Tayacaja,080509,Daniel Hernández,10381,106.92,-12.3936,-74.8625,3256,,,,
08,Huancavelica,0805,Tayacaja,080511,Huachocolpa,6534,292,-12.0486,-74.5953,2901,,,,
08,Huancavelica,0805,Tayacaja,080512,Huaribamba,4472,150.69,-12.2794,-74.9406,3014,,,,
08,Huancavelica,0805,Tayacaja,080515,Ñahuimpuquio,1876,67.39,-12.3322,-75.0708,3638,,,,
08,Huancavelica,0805,Tayacaja,080517,Pazos,7281,227.86,-12.2589,-75.07,3807,,,,
08,Huancavelica,0805,Tayacaja,080518,Quishuar,904,31.54,-12.2408,-74.7792,3111,,,,
08,Huancavelica,0805,Tayacaja,080519,Salcabamba,4584,192.52,-12.2011,-74.7825,3061,,,,
08,Huancavelica,0805,Tayacaja,080526,Salcahuasi,3294,117.98,-12.1031,-74.7508,3152,,,,
08,Huancavelica,0805,Tayacaja,080520,San Marcos de Rocchac,2856,281.71,-12.0939,-74.8656,3175,,,,
08,Huancavelica,0805,Tayacaja,080523,Surcubamba,4926,271.75,-12.1169,-74.63,2566,,,,
08,Huancavelica,0805,Tayacaja,080525,Tintay Puncu,9140,257.73,-12.1531,-74.5456,2367,,,,
08,Huancavelica,0805,Tayacaja,080528,Quichuas,4145,114.16,-12.4681,-74.7847,2692,,,,
08,Huancavelica,0805,Tayacaja,080529,Andaymarca,2283,144.94,-12.3147,-74.6364,2853,,,,
08,Huancavelica,0805,Tayacaja,080530,Roble,4440,186.03,-12.2169,-74.49,,,,,
09,Huánuco,0901,Huánuco,090101,Huánuco,88542,126.23,-9.9269,-76.2403,1900,,,,
09,Huánuco,0901,Huánuco,090110,Amarilis,79545,131.68,-9.9456,-76.2417,1919,,,,
09,Huánuco,0901,Huánuco,090102,Chinchao,14099,795.78,-9.8019,-76.0689,2096,,,,
09,Huánuco,0901,Huánuco,090103,Churubamba,28908,507.31,-9.8258,-76.1375,1927,,,,
09,Huánuco,0901,Huánuco,090104,Margos,10021,206.57,-10.0061,-76.5214,3535,,,,
09,Huánuco,0901,Huánuco,090105,Quisqui,8392,172.74,-9.9231,-76.3561,2419,,,,
09,Huánuco,0901,Huánuco,090106,San Francisco de Cayran,5575,146.24,-9.9822,-76.2847,2222,,,,
09,Huánuco,0901,Huánuco,090107,San Pedro de Chaulan,8121,266.36,-10.0581,-76.4822,3558,,,,
09,Huánuco,0901,Huánuco,090108,Santa María del Valle,20984,446.63,-9.8628,-76.1703,1906,,,,
09,Huánuco,0901,Huánuco,090109,Yarumayo,3139,60.94,-10.0022,-76.4683,3086,,,,
09,Huánuco,0901,Huánuco,090111,Pillco Marca,28110,76.61,-9.9578,-76.2492,1954,,,,
09,Huánuco,0901,Huánuco,090112,Yacus,7390,69.9,-9.9858,-76.5044,3231,,,,
09,Huánuco,0901,Huánuco,090113,San Pablo de Pillao,12223,584.6,-9.7894,-75.9986,,,,,
09,Huánuco,0902,Ambo,090201,Ambo,17328,288.8,-10.1294,-76.2047,2069,,,,
09,Huánuco,0902,Ambo,090202,Cayna,3377,166.05,-10.2717,-76.3872,3326,,,,
09,Huánuco,0902,Ambo,090203,Colpas,2388,174.34,-10.2672,-76.4144,2727,,,,
09,Huánuco,0902,Ambo,090204,Conchamarca,6938,104.81,-10.0367,-76.2156,2157,,,,
09,Huánuco,0902,Ambo,090205,Huácar,7642,234.23,-10.1614,-76.2356,2122,,,,
09,Huánuco,0902,Ambo,090206,San Francisco,3233,121.21,-10.3419,-76.2914,3477,,,,
09,Huánuco,0902,Ambo,090207,San Rafael,12278,443.63,-10.3403,-76.1828,2709,,,,
09,Huánuco,0902,Ambo,090208,Tomay Kichwa,3857,42.11,-10.0789,-76.2131,2021,,,,
09,Huánuco,0903,Dos de Mayo,090301,La Unión,6302,167.1,-9.8278,-76.8003,3206,,,,
09,Huánuco,0903,Dos de Mayo,090307,Chuquis,6030,151.25,-9.6775,-76.7033,3352,,,,
09,Huánuco,0903,Dos de Mayo,090312,Marías,9957,637.24,-9.6061,-76.705,3486,,,,
09,Huánuco,0903,Dos de Mayo,090314,Pachas,13450,264.74,-9.7061,-76.7722,3463,,,,
09,Huánuco,0903,Dos de Mayo,090316,Quivilla,3296,33.6,-9.5967,-76.7253,2942,,,,
09,Huánuco,0903,Dos de Mayo,090317,Ripán,7150,75.04,-9.8261,-76.8033,3203,,,,
09,Huánuco,0903,Dos de Mayo,090321,Shunqui,2478,32.26,-9.7311,-76.7833,3555,,,,
09,Huánuco,0903,Dos de Mayo,090322,Sillapata,2430,70.53,-9.7581,-76.7742,3423,,,,
09,Huánuco,0903,Dos de Mayo,090323,Yanas,3339,36.31,-9.7144,-76.7489,3451,,,,
09,Huánuco,0909,Huacaybamba,090901,Huacaybamba,7290,586.21,-9.0372,-76.9519,3182,,,,
09,Huánuco,0909,Huacaybamba,090903,Canchabamba,3324,186.83,-8.8836,-77.1228,3178,,,,
09,Huánuco,0909,Huacaybamba,090904,Cochabamba,3650,684.87,-9.0922,-76.835,3290,,,,
09,Huánuco,0909,Huacaybamba,090902,Pinra,8974,283.71,-8.9239,-77.0125,2860,,,,
09,Huánuco,0904,Huamalíes,090401,Llata,15299,411.35,-9.5506,-76.8156,3442,,,,
09,Huánuco,0904,Huamalíes,090402,Arancay,1603,158.33,-9.1708,-76.7483,3037,,,,
09,Huánuco,0904,Huamalíes,090403,Chavín de Pariarca,3721,89.25,-9.4231,-76.7692,3361,,,,
09,Huánuco,0904,Huamalíes,090404,Jacas Grande,5998,236.99,-9.5397,-76.7358,3595,,,,
09,Huánuco,0904,Huamalíes,090405,Jircan,3739,84.81,-9.2472,-76.7161,3188,,,,
09,Huánuco,0904,Huamalíes,090406,Miraflores,3592,96.74,-9.4928,-76.8189,3670,,,,
09,Huánuco,0904,Huamalíes,090407,Monzón,29863,1521.39,-9.2842,-76.3978,954,,,,
09,Huánuco,0904,Huamalíes,090408,Punchao,2599,42.24,-9.4614,-76.8192,3537,,,,
09,Huánuco,0904,Huamalíes,090409,Puños,4316,101.75,-9.5,-76.885,3736,,,,
09,Huánuco,0904,Huamalíes,090410,Singa,3342,151.7,-9.3881,-76.8125,3633,,,,
09,Huánuco,0904,Huamalíes,090411,Tantamayo,3035,249.95,-9.3928,-76.7183,3515,,,,
09,Huánuco,0906,Leoncio Prado,090601,Rupa-Rupa,51713,266.52,-9.2944,-75.9969,648,,,,
09,Huánuco,0906,Leoncio Prado,090602,Daniel Alomía Robles,8011,702.46,-9.1839,-75.9406,666,,,,
09,Huánuco,0906,Leoncio Prado,090603,Hermilio Valdizan,4065,112.2,-9.1525,-75.8261,1451,,,,
09,Huánuco,0906,Leoncio Prado,090606,José Crespo y Castillo,25403,2120.66,-8.9319,-76.1147,567,,,,
09,Huánuco,0906,Leoncio Prado,090604,Luyando,10078,100.32,-9.2469,-75.9919,631,,,,
09,Huánuco,0906,Leoncio Prado,090605,Mariano Dámaso Beraún,9433,766.27,-9.4164,-75.9661,982,,,,
09,Huánuco,0906,Leoncio Prado,090607,Pucayacu,4790,768.35,-8.7492,-76.1253,,,,,
09,Huánuco,0906,Leoncio Prado,090608,Castillo Grande,13409,106.11,-9.2792,-76.0117,,,,,
09,Huánuco,0906,Leoncio Prado,090609,Pueblo Nuevo,5745,320.38,-9.0089,-76.0714,,,,,
09,Huánuco,0906,Leoncio Prado,090610,Santo Domingo de Anda,3767,283.54,-9.0089,-76.0714,,,,,
09,Huánuco,0905,Marañón,090501,Huacrachuco,15942,704.63,-8.6044,-77.1489,2892,,,,
09,Huánuco,0905,Marañón,090502,Cholón,10428,2125.19,-8.6594,-76.8481,2463,,,,
09,Huánuco,0905,Marañón,090505,San Buenaventura,2744,86.54,-8.7681,-77.1867,3172,,,,
09,Huánuco,0905,Marañón,090506,La Morada,1863,878.94,-8.7933,-76.2497,,,,,
09,Huánuco,0905,Marañón,090507,Santa Rosa de Alto Yanajanca,2337,1005.96,-8.6364,-76.3439,,,,,
09,Huánuco,0907,Pachitea,090701,Panao,25270,1580.86,-9.8956,-75.9769,2486,,,,
09,Huánuco,0907,Pachitea,090702,Chaglla,14914,1103.58,-9.8281,-75.9064,3015,,,,
09,Huánuco,0907,Pachitea,090704,Molino,15486,235.5,-9.9119,-76.0175,2371,,,,
09,Huánuco,0907,Pachitea,090706,Umari,22098,149.08,-9.8614,-76.0422,2503,,,,
09,Huánuco,0908,Puerto Inca,090802,Puerto Inca,7538,2147.18,-9.3775,-74.9733,206,,,,
09,Huánuco,0908,Puerto Inca,090803,Codo del Pozuzo,6630,3322.04,-9.6758,-75.4533,374,,,,
09,Huánuco,0908,Puerto Inca,090801,Honoria,6330,798.05,-8.7694,-74.7089,167,,,,
09,Huánuco,0908,Puerto Inca,090804,Tournavista,4559,2228.46,-8.9289,-74.7053,189,,,,
09,Huánuco,0908,Puerto Inca,090805,Yuyapichis,6616,1845.62,-9.6297,-74.9744,208,,,,
09,Huánuco,0910,Lauricocha,091001,Jesús,5712,449.9,-10.0803,-76.6303,3486,,,,
09,Huánuco,0910,Lauricocha,091002,Baños,7184,152.66,-10.0769,-76.7356,3424,,,,
09,Huánuco,0910,Lauricocha,091007,Jivia,2925,61.31,-10.0236,-76.6811,3368,,,,
09,Huánuco,0910,Lauricocha,091004,Queropalca,3090,131.15,-10.1811,-76.8042,3832,,,,
09,Huánuco,0910,Lauricocha,091006,Rondos,7687,169.42,-9.9836,-76.6889,3568,,,,
09,Huánuco,0910,Lauricocha,091003,San Francisco de Asís,2126,84.3,-9.9772,-76.6758,3436,,,,
09,Huánuco,0910,Lauricocha,091005,San Miguel de Cauri,10381,811.75,-10.1431,-76.625,3590,,,,
09,Huánuco,0911,Yarowilca,091101,Chavinillo,5943,205.16,-9.8447,-76.6236,3455,,,,
09,Huánuco,0911,Yarowilca,091103,Cahuac,4687,29.5,-9.8494,-76.6319,3378,,,,
09,Huánuco,0911,Yarowilca,091104,Chacabamba,3760,16.53,-9.9014,-76.6097,3194,,,,
09,Huánuco,0911,Yarowilca,091102,Aparicio Pomares,5488,183.14,-9.7486,-76.6478,3411,,,,
09,Huánuco,0911,Yarowilca,091105,Jacas Chico,2038,36.16,-9.8872,-76.5017,3810,,,,
09,Huánuco,0911,Yarowilca,091106,Obas,5435,123.16,-9.7953,-76.6658,3532,,,,
09,Huánuco,0911,Yarowilca,091107,Pampamarca,2039,72.68,-9.7061,-76.7028,3418,,,,
09,Huánuco,0911,Yarowilca,091108,Choras,3665,61.14,-9.9108,-76.6036,3512,,,,
10,Ica,1001,Ica,100101,Ica,134249,887.51,-14.0678,-75.7319,414,,,,
10,Ica,1001,Ica,100102,La Tinguiña,36909,98.34,-14.035,-75.7092,440,,,,
10,Ica,1001,Ica,100103,Los Aquijes,19987,90.92,-14.0978,-75.6911,417,,,,
10,Ica,1001,Ica,100114,Ocucaje,3816,1417.12,-14.3433,-75.6608,322,,,,
10,Ica,1001,Ica,100113,Pachacútec,6949,34.47,-14.1528,-75.6925,409,,,,
10,Ica,1001,Ica,100104,Parcona,56336,17.39,-14.0453,-75.7058,436,,,,
10,Ica,1001,Ica,100105,Pueblo Nuevo,4843,33.12,-14.1275,-75.7031,402,,,,
10,Ica,1001,Ica,100106,Salas,24557,651.72,-13.9861,-75.7733,430,,,,
10,Ica,1001,Ica,100107,San José de Los Molinos,6360,363.2,-13.9283,-75.6669,524,,,,
10,Ica,1001,Ica,100108,San Juan Bautista,15214,26.39,-14.0114,-75.7372,426,,,,
10,Ica,1001,Ica,100109,Santiago,30313,2783.73,-14.1922,-75.7142,378,,,,
10,Ica,1001,Ica,100110,Subtanjalla,29063,193.97,-14.0194,-75.7597,424,,,,
10,Ica,1001,Ica,100112,Tate,4719,7.07,-14.1528,-75.7092,396,,,,
10,Ica,1001,Ica,100111,Yauca del Rosario,972,1289.1,-14.1014,-75.4783,857,,,,
10,Ica,1002,Chincha,100201,Chincha Alta,65322,238.34,-13.42,-76.1356,103,,,,
10,Ica,1002,Chincha,100209,Alto Larán,7663,298.83,-13.4444,-76.1067,145,,,,
10,Ica,1002,Chincha,100202,Chavín,1470,426.17,-13.0789,-75.9119,3151,,,,
10,Ica,1002,Chincha,100203,Chincha Baja,12536,72.52,-13.4597,-76.1647,32,,,,
10,Ica,1002,Chincha,100204,El Carmen,13734,789.9,-13.5019,-76.0536,147,,,,
10,Ica,1002,Chincha,100205,Grocio Prado,24910,190.53,-13.3986,-76.1592,97,,,,
10,Ica,1002,Chincha,100210,Pueblo Nuevo,63297,209.45,-13.4019,-76.1269,124,,,,
10,Ica,1002,Chincha,100211,San Juan de Yanac,269,500.4,-13.2108,-75.7861,2556,,,,
10,Ica,1002,Chincha,100206,San Pedro de Huacarpana,1700,222.45,-13.0492,-75.6483,3772,,,,
10,Ica,1002,Chincha,100207,Sunampe,28435,16.76,-13.4269,-76.1647,64,,,,
10,Ica,1002,Chincha,100208,Tambo de Mora,5110,22,-13.4592,-76.1839,6,,,,
10,Ica,1003,Nasca,100301,Nasca,27249,1252.25,-14.8328,-74.9361,591,,,,
10,Ica,1003,Nasca,100302,Changuillo,1457,946.94,-14.6653,-75.2253,247,,,,
10,Ica,1003,Nasca,100303,El Ingenio,2697,552.39,-14.6464,-75.06,450,,,,
10,Ica,1003,Nasca,100304,Marcona,12510,1955.2,-15.3619,-75.1681,35,,,,
10,Ica,1003,Nasca,100305,Vista Alegre,15935,527.3,-14.8453,-74.9469,575,,,,
10,Ica,1005,Palpa,100501,Palpa,7279,147.44,-14.5339,-75.1839,349,,,,
10,Ica,1005,Palpa,100502,Llipata,1516,186.18,-14.5636,-75.2078,303,,,,
10,Ica,1005,Palpa,100503,Río Grande,2236,315.52,-14.5194,-75.2006,352,,,,
10,Ica,1005,Palpa,100504,Santa Cruz,987,255.7,-14.4914,-75.2639,537,,,,
10,Ica,1005,Palpa,100505,Tibillo,316,328.04,-14.0931,-75.1728,2176,,,,
10,Ica,1004,Pisco,100401,Pisco,54716,24.56,-13.7086,-76.2075,19,,,,
10,Ica,1004,Pisco,100402,Huancano,1577,905.14,-13.5992,-75.6203,1018,,,,
10,Ica,1004,Pisco,100403,Humay,6041,1112.96,-13.7222,-75.885,410,,,,
10,Ica,1004,Pisco,100404,Independencia,14928,272.34,-13.6939,-76.0256,207,,,,
10,Ica,1004,Pisco,100405,Paracas,7390,1420,-13.8428,-76.2503,6,,,,
10,Ica,1004,Pisco,100406,San Andrés,13733,39.45,-13.7311,-76.2211,4,,,,
10,Ica,1004,Pisco,100407,San Clemente,22548,127.22,-13.6839,-76.1592,93,,,,
10,Ica,1004,Pisco,100408,Túpac Amaru Inca,18366,55.48,-13.7119,-76.1492,75,,,,
11,Junín,1101,Huancayo,110101,Huancayo,119025,237.55,-12.0703,-75.2139,3256,,,,
11,Junín,1101,Huancayo,110103,Carhuacallanga,1398,13.78,-12.3544,-75.2033,3752,,,,
11,Junín,1101,Huancayo,110106,Chacapampa,810,120.72,-12.3444,-75.2472,3372,,,,
11,Junín,1101,Huancayo,110107,Chicche,901,45.92,-12.2961,-75.2964,3576,,,,
11,Junín,1101,Huancayo,110108,Chilca,87993,8.3,-12.0817,-75.2028,3231,,,,
11,Junín,1101,Huancayo,110109,Chongos Alto,1339,701.75,-12.3128,-75.2925,3538,,,,
11,Junín,1101,Huancayo,110112,Chupuro,1752,13.56,-12.1561,-75.245,3179,,,,
11,Junín,1101,Huancayo,110104,Colca,2068,113.25,-12.3169,-75.2258,3497,,,,
11,Junín,1101,Huancayo,110105,Cullhuas,2204,108.01,-12.2233,-75.1747,3688,,,,
11,Junín,1101,Huancayo,110113,El Tambo,166163,73.56,-12.055,-75.2206,3262,,,,
11,Junín,1101,Huancayo,110114,Huacrapuquio,1274,24.1,-12.1725,-75.2236,3219,,,,
11,Junín,1101,Huancayo,110116,Hualhuas,4630,24.82,-11.9692,-75.2536,3265,,,,
11,Junín,1101,Huancayo,110118,Huancán,21744,12,-12.1064,-75.2186,3216,,,,
11,Junín,1101,Huancayo,110119,Huasicancha,842,47.61,-12.3331,-75.2844,3725,,,,
11,Junín,1101,Huancayo,110120,Huayucachi,8665,13.13,-12.1367,-75.2247,3202,,,,
11,Junín,1101,Huancayo,110121,Ingenio,2507,53.29,-11.8903,-75.2686,3463,,,,
11,Junín,1101,Huancayo,110122,Pariahuanca,5767,617.5,-11.9792,-74.8967,2578,,,,
11,Junín,1101,Huancayo,110123,Pilcomayo,17062,20.18,-12.0497,-75.2528,3209,,,,
11,Junín,1101,Huancayo,110124,Pucará,5008,110.49,-12.1719,-75.1475,3350,,,,
